"tweets","class"
"@USER @USER be -PRON- freak serious .   3900 live lose . trillion dollar in recover and rebuild . continued threat and fear .    -PRON- be a disgrace to journalism .   -PRON- moron !",1
"dear Liberal # FakeNewsMedia this gesture -PRON- call a white power "" gesture be actually what -PRON- normal people call the "" ok "" gesture .   -PRON- realize this be not as fun as -PRON- make believe "" white power "" name but yeah . that be what -PRON- mean .   ok ? ok ! # WalkAway # maga url",1
"@USER 👌 🏻 -PRON- have never see anyone talk like that on Twitter before and -PRON- have see some really mess up shit",1
"@USER -PRON- be absolutely right i be a Fool",1
"@USER clearly -PRON- do bc the cheerleader be small than the other girl and -PRON- whoop that ass after be slam to the ground and everything",1
"@ everyone who say jihoon new hair cut be ugly : -PRON- be wrong",1
"@USER @USER RBG next ! can not wait ! the hateful intolerant racist on the left will not win ! rbg NEXT ! ! ! ! MAGA",1
"@USER come from one of the most corrupt AG ’s !",1
"@USER -PRON- back hole will look like the holland tunnel -PRON- -PRON- get to the male prison",1
"@USER stay well clear . -PRON- be unhinged .",1
"@USER Horrible .",1
"@USER @USER @USER yeah @USER probably view group like Antifa and EFF as moderate . People who be against farm murder be label just as extreme as people singe song about actually kill those farmer . crazy time -PRON- live in . @USER",1
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER -PRON- be not sure where -PRON- be a fan of yet but i know -PRON- definitely suck hahaha",1
"@USER -PRON- have to be a smart ass some way 🤷 🏻‍ ♂ ️ 😂",1
"@USER just another reason -PRON- be vile",1
"@USER Imagine be stupid 😤",1
"@USER @USER literally .   -PRON- be literally a crazy person .",1
"@USER do -PRON- drug test in tennis ? -PRON- s on some serious hormone or testosterone",1
"@USER a bunch of overpaid liberal whine about how horrible everything be . -PRON- should get together with NFL player and try get a real job . zero interest in -PRON- give -PRON- friend pointless award .",1
"@USER crazy thing be people name Big and PAC as great but forget the true underground rap legend like L. -PRON- still play -PRON- shit",1
"@USER -PRON- be pretty sure most of -PRON- # MAGA supporter do not have any new find wealth "" . -PRON- assume -PRON- be refer to -PRON- fellow billionaire that -PRON- give a huge tax break to . """,1
"@USER this shit be stage . Dude do not even hit -PRON- url",1
"@USER @USER Rescue conservative from -PRON- own demon ? who be the two or three most notorious serial abuser of woman in the last 30 year ? Hint : -PRON- be not GOP . do -PRON- ever face consequence ?",1
"@USER @USER @USER @USER @USER now -PRON- know -PRON- be have a laugh . do -PRON- really believe that the medium be not pick on -PRON- ? as for get -PRON- shit together "" , what "" shit "" would that be ? """,1
"@USER Boy Hollywood sure do like to look like fool all the time .   wait until -PRON- find out -PRON- be a big hoax manufacture by liberal .   think -PRON- will apologize to Kavanaugh ?   no way .",1
"@USER please show -PRON- -PRON- post where -PRON- say the same thing about conservative target by Antifa and other leftist friend of your 🙄 # Hypocrite",1
"@USER @USER @USER @USER @USER haha 😂 Trump be still win . -PRON- ’ fun to watch the liberal literally go insane . url",1
"@USER -PRON- be a piece of garbage ! -PRON- can not believe the hatred those bitch on the View have for Trump ! and ABC let -PRON- -PRON- spew this garbage on a daily basis . Disgusting ! Boycott the View ! Boycott ABC too ! -PRON- have & amp ; damn proud of -PRON- !",1
"@USER do -PRON- shithouse",1
"@USER after listen to -PRON- well think out argument on gun control -PRON- would like to respond to -PRON- key point with -PRON- counter argument .   -PRON- don't like your gas .",1
"@USER -PRON- live in the big dick part cause -PRON- gay",1
"@USER -PRON- be the bad person .",1
"@USER @USER @USER no liberal just state -PRON- believe -PRON- because -PRON- be a woman and democrat .   -PRON- state -PRON- do not believe Kavanaugh because -PRON- be a man and should "" shut up "" .   -PRON- probably believe OJ .",1
"@USER # Trump gift the 1 % with # goptaxscam the big wealth grab in modern history URL yet # trump supporter # dope prefer to vote against -PRON- good interest so perhaps -PRON- can not fix stupid !   # MAGA 🇺 🇸",1
"@USER -PRON- spell big Dick wrong .",1
"@USER @USER @USER @USER @USER @USER -PRON- have no idea all republicans be nazi racist till Trump get elect . imagine -PRON- surprise . -PRON- be native american so -PRON- take -PRON- hard find out -PRON- be a racist . be despondent go around punch out Antifa to work through -PRON- depression .",1
"@USER CNN = Fake news",1
"@USER -PRON- be a fake a fraud and a democrat activist plant . -PRON- be a tool to try to derail the process and then to later drum up vote for democrats claim conservative do not care about victim . if Democrats care if -PRON- would not cheapen real victim with fake .",1
"@USER poor @USER -PRON- be a rager and a shamer . sad ....",1
"@USER can -PRON- start shoot the blue thug ? then go through -PRON- shit and say that s why -PRON- die ? cuz this be fucking infuriating . WTF do -PRON- matter there be pot in -PRON- home . what be in HER home ? ! she be the guilty one not him .",1
"@USER @USER -PRON- have Dick Durbin that be not go to happen blame Shitcago that be what i do ..",1
"@USER @USER IB -PRON- ass . watch how -PRON- speak on -PRON- name 😂 😂",1
"@USER Lmao -PRON- have -PRON- too . shitty quality but -PRON- do not mind -PRON- either . the lowland one sound well 👍 🏻",1
"@USER # iwillnotsubmit to Accuser Leftist Liberals DemonRats plantation mind Control Agenda ! globalist puppet ! # MeToo Movement Hollyweird # SnowFlakes # Pedowood be SCUM ! url",1
"@USER -PRON- be a lose soul who have to follow the Party Line . -PRON- also believe -PRON- have sell -PRON- Soul for the Lousy 30Pieces of Silver from the guidance of -PRON- Horrible Mother .",1
"URL why be not Peter Strzok and Lisa Page in jail ? -PRON- be traitor to the United States and -PRON- be people ! the US do not have a two - tiere system for lawbreaker . # lockthemallup   # DeepState   # draintheswamp   # maga # WalkAway   # impeachjeffsession   # doj ? ? ?",1
"@USER @USER -PRON- disrespect for those that make real sacrifice to defend -PRON- freedom be appalling .   @USER be a punk .",1
"@USER -PRON- conservative love -PRON- no matter how stupid -PRON- make -PRON- /him look ! YEE HAW ! URL",1
"@USER cause -PRON- sweet lil nigga",1
"@USER Disgusting",1
"@USER -PRON- think -PRON- say and write more intelligent commentary than most of the host at MSNBC . fake liberal with big corporate blind spot .",1
"all Trump 's and pense 2020 merch be be make be China and not the USA .     ... maga ? ?    # votethemout2018   # TrumpsArmy url",1
"@USER and then same liberal be accuse falsely in Kathua case while hide in shithole right now .",1
"@USER a whore 's book be publish ! all the looney liberal run out and buy -PRON-",1
"@USER @USER @USER there have to be a way where conservative who look the other way and approve of sexual assault and victim shame to endorse -PRON- political agenda and hatred be hold accountable . why do not -PRON- sign -PRON- name so -PRON- can be hold accountable for -PRON- lie",1
"@USER -PRON- probably get pay to say that ... with $ $ and assurance that -PRON- will not be call an islamophobe --- pfffft -PRON- be a fake word -- justin be an IDIOT and -PRON- be destroy canada one refugee at a time",1
"@USER @USER -PRON- be convinced that there be a hell of a lot more liberal of the type that a conservative could have a real conversation with and vice versa than either would admit .    the whack job commie scare the shit out of everybody . -PRON- be about time -PRON- start talk .",1
"@USER obviously -PRON- ANTIFA who be threaten -PRON- to force -PRON- to continue the charade",1
"@USER @USER oh @user the dem candidate do have clearly state policy proposal . one involve rational gun control . when elect -PRON- will not vacillate like Trump . -PRON- and @USER be do deceive America .",1
"@USER Doug Ford should in no way think that -PRON- have carte blanche to make whatever change benefit -PRON- personally and satisfy -PRON- need for vengeance against the people of Toronto .   shame .    what -PRON- be do be not democracy .",1
"# Kavanaugh on gun control again raise -PRON- residence in the dangerous DC area . -PRON- exposure to gun violence in Bethesda be like call -PRON- gangsta because -PRON- live in Beverly Hills .",1
"@USER turn -PRON- loose and see what happen to -PRON- city . People like -PRON- be what give the Democrats a bad name . -PRON- be risk the entire population of Atlanta . wonder how the citizen like -PRON- . -PRON- will see at the ballot box",1
"@USER Liberals also probably need more- culturally aware troll !",1
"@USER @USER Good god woman . shut up . if -PRON- liberal really believe this @USER would have speak out against this the day -PRON- receive the letter .",1
"@USER -PRON- be a sorry excuse of a rep - -PRON- hope that -PRON- district vote accordingly - -PRON- need to go !   -PRON- nose be so brown -PRON- will never be clean ! url",1
"@USER @USER why be -PRON- there ? ? ? -PRON- seem like -PRON- be brainwash",1
"@USER -PRON- should not have a job after this . but -PRON- guess -PRON- be the "" lap "" dog of some bigwig in broadcasting .",1
"@USER -PRON- be scary stuff to see how dedicated -PRON- be to prevent people 's access to resource during a crisis .",1
"@USER the truth for the gun control / anti-2A URL",1
"@USER @USER @USER yes -PRON- be and the democrats hate -PRON-",1
"@USER -PRON- be hot bro",1
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER -PRON- just block 3 ass .",1
"@USER just look at the ass and keep -PRON- move 🤦 🏽‍ ♀ ️",1
"@USER @USER bt1100 ass malfunction",1
"@USER the first person get -PRON- by have sex with animal ..",1
"@USER @USER -PRON- be make crap up- no dem -PRON- know want to abolish ICE . -PRON- do not believe rich people should be the one get tax break . Bankrupt Medicare ? total nonsense . -PRON- lie as much as Trump",1
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @user dna testing ? -PRON- think that be the obvious answer . -PRON- would not even want to consider what the snowflake would say if Border Protection detain or release   a child with a pedophile or child trafficker ! ... but -PRON- take -PRON- Ed do not care ?",1
"-PRON- just throw up in -PRON- mouth . # lockherup # maga url",1
"@USER Bono be an idiot !",1
"@USER bitchc IM UWUING",1
"@USER @USER @USER the fact that -PRON- equate smoking reefer with sexual assault tell -PRON- everything -PRON- need to know about -PRON- . -PRON- MAGA - bot - type be completely at sea when -PRON- come to basic human decency . like -PRON- president .",1
"@USER GUN CONTROL WILL not stop GUN violence   ! ! !",1
"@user those liberal be kinky people",1
"@USER @USER be mentally disturb",1
"@USER @USER @USER @USER Gun control be never sensible .",1
"# whatilearnedtoday   liberal be the scum of the earth    absolute treason .",1
"@USER Top 5 excuse "" liberal use when -PRON- be lose and desperate . # 1 RACISM # 2 Sexism # 3 Russia # 4 Guns # 5 the rich vote democrat out ! America do not need LOSER leader . and WHINERS ! """,1
"@USER @USER Liberals   would not know the first thing about "" do the right thing "" 🤣 🤣 🤣 🖕 🏼 🖕 🏼 🖕 🏼 🖕 🏼 🖕 🏼",1
"@USER @USER @USER the deception and dirty trick happen when @USER refuse protocol and steal a SCOTUS seat from Obama .   Conservatives love to fight dirty but then cry foul when other call -PRON- on -PRON- or play hardball right back at -PRON- .   bunch of pussy .   # MerrickGarland   # resist",1
